Date,^GSPC,^FTSE,^GDAXI
2018-04-25,5.748949024322865,2.4070521976120776,6.004243892354008
2018-04-26,5.808934735680049,2.420784819305912,6.0420268539121125
2018-04-27,5.815403709995323,2.4471410492878656,6.0808878991246
2018-04-30,5.767790144665197,2.4494568693250764,6.095987678504503
2018-05-02,5.740824651976893,2.4605148303665803,6.187890533915738
2018-05-03,5.7278867033463445,2.447304144179069,6.133707861986411
2018-05-04,5.801267684987273,2.468310734311653,6.196276363251886
2018-05-08,5.819781767170634,2.4678865920311104,6.241039019642457
2018-05-09,5.876130176076813,2.499429207698875,6.255949992778161
2018-05-10,5.931193298429765,2.511987514321571,6.294525940561906
2018-05-11,5.941321377739975,2.5196856250408635,6.284071266804935
2018-05-14,5.946570473133815,2.5152494121456477,6.2726980506699315
2018-05-15,5.905883203772159,2.51916368953454,6.2689908400650625
2018-05-16,5.929864406788674,2.522817078806448,6.2816979723153406
2018-05-17,5.924789199976921,2.5403660253910396,6.338868031043523
2018-05-18,5.9091939998335565,2.537365015683947,6.321037169341264
2018-05-22,5.93417705633219,2.5695600109165273,6.365601579175427
2018-05-23,5.953453695783787,2.540496469449532,6.272277484760976
2018-05-24,5.941408587915701,2.5171087576143134,6.213430354568686
2018-05-25,5.92740337817124,2.5215448112371743,6.253509200056264
2018-05-29,5.8588577753588185,2.4896761650593566,6.122281308087421
2018-05-30,5.933240610481866,2.5082689826565945,6.178953390346526
2018-05-31,5.89242252585662,2.504550450991618,6.092497595080465
2018-06-01,5.956350775279851,2.5122484024385554,6.15019914338607
2018-06-04,5.983032834897045,2.5251328988436588,6.172665198383441
2018-06-05,5.987236471720904,2.50735555570244,6.180582316218362
2018-06-06,6.038531476359262,2.5157060459865477,6.201337314627669
2018-06-07,6.034218826815747,2.5130965277272863,6.192143866581955
2018-06-08,6.053081217932646,2.505496369506129,6.170635059242679
2018-06-11,6.05955019224792,2.5238607905467396,6.207543375874527
2018-06-12,6.070114322436758,2.5129007820033706,6.207248366117964
